sample_index,rv_shift_ms,rv_shift_kms
397,29.535902534408986,0.029535902534408985
398,45.85480817985511,0.045854808179855114
399,44.23141270678932,0.04423141270678932
400,30.19273914424916,0.03019273914424916
401,91.84418955155542,0.09184418955155542
402,78.12940354315158,0.07812940354315158
403,11.05884109961105,0.01105884109961105
404,99.70346578375731,0.09970346578375731
405,87.92000243077453,0.08792000243077452
406,28.390843786403895,0.028390843786403896
407,83.68965796609382,0.08368965796609382
408,10.641953187138286,0.010641953187138287
409,99.91047304742386,0.09991047304742387
410,66.56847361065368,0.06656847361065368
411,65.0125015558797,0.06501250155587969
412,9.044072698413274,0.009044072698413274
413,89.70333988966253,0.08970333988966253
414,2.8999503204469423,0.0028999503204469425
415,24.082805804114706,0.024082805804114708
416,14.302187516663501,0.014302187516663501
417,77.67679406922186,0.07767679406922186
418,19.820422721289788,0.01982042272128979
419,91.06382271308853,0.09106382271308852
420,65.62690393274902,0.06562690393274902
421,3.6162710494696215,0.0036162710494696214
422,0.5429834128700461,0.0005429834128700461
423,5.165791701439892,0.005165791701439893
424,60.592517764772765,0.060592517764772764
425,80.14818108594153,0.08014818108594153
426,23.855282062738848,0.023855282062738847
427,84.94088429230729,0.08494088429230728
428,5.7231940153260386,0.005723194015326038
429,80.09638536416762,0.08009638536416762
430,92.77954301722804,0.09277954301722803
431,77.21083991043805,0.07721083991043805
432,69.81207839786371,0.06981207839786371
433,83.7980218655383,0.08379802186553831
434,4.015129954706643,0.004015129954706643
435,20.178211071905537,0.020178211071905535
436,12.492367930564308,0.012492367930564309
437,50.453099019298655,0.050453099019298654
438,74.51881283288445,0.07451881283288445
439,63.001184457639866,0.06300118445763987
440,85.1131099761935,0.0851131099761935
441,15.521299244109088,0.015521299244109088
442,73.46210919351616,0.07346210919351616
443,19.30414908689041,0.019304149086890408
444,27.075875131780023,0.027075875131780024
445,70.99046972813039,0.07099046972813039
446,98.02047848986818,0.09802047848986818
447,61.154360597706955,0.06115436059770695
448,5.45003149912956,0.00545003149912956
449,61.63089699275328,0.06163089699275328
450,4.23505515801671,0.00423505515801671
451,88.41457113668172,0.08841457113668172
452,70.95782851006207,0.07095782851006208
453,17.31278464225032,0.01731278464225032
454,9.172100582419807,0.009172100582419808
455,18.353322888031897,0.018353322888031896
456,98.00271795541924,0.09800271795541925
457,45.856064245848984,0.04585606424584898
458,78.4080948341408,0.0784080948341408
459,63.64083421077768,0.06364083421077768
460,57.24131499586373,0.05724131499586373
461,14.51302546650497,0.01451302546650497
462,94.60244535580951,0.09460244535580951
463,30.134263251471793,0.030134263251471793
464,57.80172158075422,0.057801721580754216
465,69.97759445890661,0.06997759445890661
466,64.92331552453089,0.06492331552453089
467,94.05944096955184,0.09405944096955185
468,14.8438989920058,0.0148438989920058
469,50.83527384469421,0.050835273844694204
470,40.403439074076594,0.04040343907407659
471,47.41687294826181,0.047416872948261815
472,11.921752619774463,0.011921752619774463
473,13.409460987276534,0.013409460987276533
474,27.80755457812574,0.02780755457812574
475,30.470460376083132,0.03047046037608313
476,42.790321368135,0.042790321368134994
477,61.09875470366283,0.06109875470366283
478,63.462911741826304,0.0634629117418263
479,41.18108965855703,0.041181089658557025
480,40.87831094286971,0.04087831094286971
481,21.762852669696198,0.021762852669696197
482,58.830624840900825,0.058830624840900826
483,31.70409113172379,0.03170409113172379
484,3.60598342773637,0.00360598342773637
485,41.84000441568604,0.04184000441568604
486,47.41326750901703,0.04741326750901703
487,22.5592868204211,0.0225592868204211
488,57.24579331221157,0.057245793312211565
489,56.5771900431921,0.056577190043192095
490,70.20021811103715,0.07020021811103715
491,64.794848220121,0.06479484822012099
492,65.24330565210316,0.06524330565210316
493,31.621415182404313,0.031621415182404314
494,78.74322219859539,0.07874322219859539
495,54.914438359967946,0.05491443835996795
496,43.14181951798901,0.04314181951798901
497,62.60124809410571,0.06260124809410571
498,36.06573344502543,0.03606573344502543
499,51.27392446067582,0.05127392446067582
500,73.67056884822203,0.07367056884822203
501,88.64028867237077,0.08864028867237077
502,92.10571972951917,0.09210571972951917
503,50.36329251830992,0.05036329251830992
504,52.02751147405691,0.05202751147405691
505,79.98704107638365,0.07998704107638364
506,31.445069174420127,0.03144506917442012
507,83.73823623450686,0.08373823623450685
508,49.41416465174234,0.04941416465174234
509,11.585672433526838,0.011585672433526838
510,7.20591470729437,0.00720591470729437
511,84.19932110394632,0.08419932110394632
512,5.55679169068779,0.00555679169068779
513,28.06114361336559,0.02806114361336559
514,33.41300405015458,0.033413004050154585
515,17.29944451915938,0.01729944451915938
516,31.389336980198923,0.031389336980198926
517,74.26925667250856,0.07426925667250855
518,1.4682843560070769,0.001468284356007077
519,82.71734245206865,0.08271734245206865
520,85.65480235745582,0.08565480235745582
521,37.226157319154815,0.037226157319154816
522,15.36128990606348,0.01536128990606348
523,60.084040794508084,0.06008404079450808
524,11.967255586489433,0.011967255586489433
525,36.49193610782525,0.03649193610782525
526,95.84291809009724,0.09584291809009725
527,99.54644725836371,0.09954644725836372
528,77.21048913545856,0.07721048913545855
529,31.09615099207662,0.031096150992076618
530,68.76650491660925,0.06876650491660925
531,70.54063654840127,0.07054063654840127
532,38.784169516364976,0.03878416951636498
533,64.08886345861595,0.06408886345861595
534,1.0727644975676243,0.0010727644975676242
535,20.905765860224147,0.020905765860224145
536,52.50883029672612,0.052508830296726115
537,16.37513042582959,0.01637513042582959
538,16.590686787653365,0.016590686787653363
539,83.6304290550238,0.0836304290550238
540,98.91330026836054,0.09891330026836054
541,55.596942802844836,0.055596942802844836
542,83.90697308817134,0.08390697308817134
543,99.03216643262725,0.09903216643262724
544,14.15958885687747,0.014159588856877469
545,44.824561325435106,0.04482456132543511
546,39.25727158419199,0.03925727158419199
547,8.004928364618502,0.008004928364618502
548,75.53301727947445,0.07553301727947445
549,43.3779027322593,0.0433779027322593
550,46.93269341904013,0.04693269341904013
551,15.067297381324018,0.015067297381324018
552,18.09266522308681,0.01809266522308681
553,90.7103622156215,0.0907103622156215
554,4.464908897427888,0.004464908897427888
555,23.285228494370624,0.023285228494370626
556,29.205933031452837,0.029205933031452837
557,49.01975424015864,0.04901975424015864
558,58.644517301479596,0.0586445173014796
559,49.32899758506666,0.04932899758506666
560,8.411533455688202,0.008411533455688203
561,24.366745405571354,0.024366745405571353
562,84.35883847625412,0.08435883847625412
563,63.7588700478459,0.0637588700478459
564,64.91490501342744,0.06491490501342745
565,67.0203255351355,0.0670203255351355
566,76.29030190395291,0.0762903019039529
567,5.810848172144734,0.005810848172144734
568,36.66083849326124,0.03666083849326124
569,53.952743526167865,0.053952743526167864
570,33.845648329732605,0.0338456483297326
571,84.44788732871865,0.08444788732871865
572,48.25725085872939,0.048257250858729395
573,76.86275894593791,0.07686275894593791
574,85.20155168811691,0.08520155168811691
575,50.479148290349805,0.05047914829034981
576,90.95522438713499,0.09095522438713499
577,58.712394053698056,0.058712394053698054
578,85.02742988337218,0.08502742988337218
579,34.05907955915243,0.03405907955915243
580,49.88169585314852,0.04988169585314852
581,53.14110410045777,0.05314110410045777
582,10.497971589607058,0.010497971589607058
583,39.855250670154064,0.039855250670154066
584,91.7337672551676,0.0917337672551676
585,63.08322403647424,0.06308322403647425
586,17.750658243696748,0.01775065824369675
587,33.8855635609605,0.0338855635609605
588,19.160300966269983,0.019160300966269982
589,2.482313179857254,0.002482313179857254
590,92.74604585040267,0.09274604585040266
591,44.820732825687145,0.044820732825687146
592,30.753507242078616,0.030753507242078617
593,59.84771915577366,0.05984771915577366
594,0.7314456293015636,0.0007314456293015636
595,27.802210660081382,0.027802210660081383
596,70.30334656988926,0.07030334656988926
597,63.3769773069263,0.0633769773069263
598,98.18059475425355,0.09818059475425354
599,62.0357709658044,0.062035770965804406
600,47.75058736277328,0.04775058736277328
601,76.14325631840076,0.07614325631840076
602,90.3327871964053,0.0903327871964053
603,72.06959467183516,0.07206959467183516
604,96.32112235493796,0.09632112235493795
605,78.20051707381772,0.07820051707381773
606,86.68014382619265,0.08668014382619264
607,11.410407118363718,0.011410407118363717
608,73.24135029937877,0.07324135029937877
609,44.00886995273686,0.04400886995273686
610,55.31038024112752,0.05531038024112752
611,65.41024094823568,0.06541024094823568
612,96.98151167055694,0.09698151167055694
613,98.45780814316247,0.09845780814316246
614,28.82282454879053,0.028822824548790527
615,73.37534974379162,0.07337534974379162
616,74.99835379352686,0.07499835379352686
617,34.649286131304876,0.03464928613130488
618,12.3869774864221,0.012386977486422101
619,4.094696028571976,0.004094696028571976
620,77.73431275291786,0.07773431275291785
621,48.96997418169059,0.048969974181690586
622,98.55401694949262,0.09855401694949262
623,46.497345619365305,0.046497345619365305
624,97.79169790738402,0.09779169790738403
625,41.157600219405985,0.04115760021940598
626,79.36821505599725,0.07936821505599725
627,8.481927231183207,0.008481927231183206
628,55.54617101377639,0.05554617101377639
629,80.20597869857242,0.08020597869857242
630,92.47016672198886,0.09247016672198886
631,82.25830906174316,0.08225830906174317
632,3.6970727201174225,0.0036970727201174223
633,37.270234130673416,0.037270234130673416
634,4.869847231385127,0.004869847231385127
635,10.928229111455801,0.0109282291114558
636,67.53056286674841,0.06753056286674841
637,71.32581963116982,0.07132581963116982
638,77.37206827516263,0.07737206827516263
639,86.54565480556629,0.08654565480556628
640,73.943146847651,0.07394314684765099
641,80.0871592106632,0.0800871592106632
642,4.896370982327925,0.004896370982327925
643,23.45351504412986,0.023453515044129857
644,62.189777337524575,0.06218977733752457
645,85.81253046248231,0.08581253046248231
646,0.45001249396591225,0.00045001249396591224
647,51.46293421163498,0.05146293421163498
648,67.72873993643972,0.06772873993643973
649,2.9607289128613212,0.0029607289128613214
650,40.13555575533879,0.040135555755338795
651,89.56348813836968,0.08956348813836967
652,67.16128088558587,0.06716128088558587
653,23.76583633605973,0.02376583633605973
654,85.27811296319126,0.08527811296319127
655,34.80314234095143,0.03480314234095143
656,85.33446711440594,0.08533446711440594
657,29.894365111890554,0.029894365111890555
658,59.032025088314896,0.0590320250883149
659,39.69400677478341,0.03969400677478341
660,27.4825050755067,0.027482505075506702
661,88.65575621718692,0.08865575621718692
662,18.759368193949133,0.018759368193949133
663,8.48115912357631,0.00848115912357631
664,34.19269385456604,0.03419269385456604
665,71.76391476415675,0.07176391476415675
666,80.74316059762818,0.08074316059762818
667,99.87433700667648,0.09987433700667649
668,29.63620570111649,0.02963620570111649
669,40.79419511312822,0.04079419511312822
670,13.68212780296263,0.01368212780296263
671,57.487192962303354,0.057487192962303355
672,99.75800372629172,0.09975800372629172
673,70.08810101206585,0.07008810101206585
674,59.521284041337175,0.05952128404133718
675,39.2369092921794,0.0392369092921794
676,91.52987602855548,0.09152987602855547
677,49.69165961303494,0.04969165961303494
678,13.43669133130615,0.01343669133130615
679,36.53784631991335,0.03653784631991335
680,6.716666884776689,0.006716666884776689
681,20.197903768878156,0.020197903768878155
682,1.7668780999912204,0.0017668780999912203
683,45.327991650016344,0.045327991650016344
684,63.45402649517972,0.06345402649517971
685,34.32924623789078,0.03432924623789078
686,42.03817715052771,0.04203817715052771
687,95.92092728445759,0.09592092728445759
688,75.19631215749155,0.07519631215749155
689,54.085663694495125,0.05408566369449513
690,28.454087511182525,0.028454087511182526
691,89.69967987729952,0.08969967987729952
692,23.50971168806595,0.023509711688065947
693,32.534273051667704,0.0325342730516677
694,90.90648144229485,0.09090648144229485
695,52.95420552850724,0.052954205528507235
696,74.23179494179767,0.07423179494179767
697,59.07447941637661,0.05907447941637661
698,65.34392090094951,0.06534392090094951
699,29.938329151482556,0.029938329151482555
700,24.137206162666292,0.02413720616266629
701,32.249234716866525,0.032249234716866526
702,15.544156408342246,0.015544156408342247
703,87.43143652908074,0.08743143652908074
704,28.324693325011406,0.028324693325011405
705,56.14893944143846,0.05614893944143846
706,79.1974425141374,0.0791974425141374
707,78.38241093757135,0.07838241093757135
708,43.83862585841929,0.04383862585841929
709,47.62573085867257,0.04762573085867257
710,99.47017489350249,0.09947017489350249
711,67.4597476979024,0.0674597476979024
712,81.46384431178826,0.08146384431178827
713,90.2553969219232,0.09025539692192319
714,78.75898362293393,0.07875898362293393
715,18.51793449535676,0.01851793449535676
716,56.21707337375722,0.056217073373757226
717,10.189415731454488,0.01018941573145449
718,65.29221265639984,0.06529221265639984
719,95.5349428187811,0.09553494281878111
720,51.27320643001113,0.051273206430011126
721,43.29724928677672,0.043297249286776716
722,3.5842751418163177,0.003584275141816318
723,95.97745223292203,0.09597745223292203
724,10.300268413015878,0.010300268413015878
725,4.107909330484693,0.004107909330484693
726,24.606661150493846,0.024606661150493845
727,6.5530433918382425,0.006553043391838242
728,45.51178424117624,0.04551178424117624
729,51.60878012571124,0.05160878012571124
730,31.25699490285839,0.03125699490285839
731,5.096048257488606,0.0050960482574886065
